Server,DATETIME,CPULOAD
CIHAZ_305,2020-05-22 13:30:00+03:00,29.878333333333334
CIHAZ_305,2020-05-22 13:45:00+03:00,30.560416666666665
CIHAZ_305,2020-05-22 14:00:00+03:00,30.790000000000003
CIHAZ_305,2020-05-22 14:15:00+03:00,30.2075
CIHAZ_305,2020-05-22 14:30:00+03:00,29.95125
CIHAZ_305,2020-05-22 14:45:00+03:00,30.095
CIHAZ_305,2020-05-22 15:00:00+03:00,30.687916666666666
CIHAZ_305,2020-05-22 15:15:00+03:00,30.377916666666668
CIHAZ_305,2020-05-22 15:30:00+03:00,30.048333333333332
CIHAZ_305,2020-05-22 15:45:00+03:00,31.157083333333333
CIHAZ_305,2020-05-22 16:00:00+03:00,30.22083333333333
CIHAZ_305,2020-05-22 16:15:00+03:00,30.22375
CIHAZ_305,2020-05-22 16:30:00+03:00,29.659583333333334
CIHAZ_305,2020-05-22 16:45:00+03:00,31.47083333333333
CIHAZ_305,2020-05-22 17:00:00+03:00,29.334166666666665
CIHAZ_305,2020-05-22 18:30:00+03:00,26.08375
CIHAZ_305,2020-05-22 18:45:00+03:00,25.474166666666665
CIHAZ_305,2020-05-22 19:00:00+03:00,24.514583333333334
CIHAZ_305,2020-05-22 19:15:00+03:00,22.365
CIHAZ_305,2020-05-23 00:30:00+03:00,8.655
CIHAZ_305,2020-05-23 05:00:00+03:00,3.7270833333333333
CIHAZ_305,2020-05-23 05:15:00+03:00,3.6845833333333338
CIHAZ_305,2020-05-23 05:30:00+03:00,3.595416666666667
CIHAZ_305,2020-05-23 06:00:00+03:00,3.7279166666666668
CIHAZ_305,2020-05-23 07:45:00+03:00,4.995
CIHAZ_305,2020-05-24 03:00:00+03:00,9.200000000000001
CIHAZ_305,2020-05-24 05:45:00+03:00,4.927083333333333
CIHAZ_305,2020-05-24 06:00:00+03:00,4.952916666666667
CIHAZ_305,2020-05-24 10:00:00+03:00,25.23625
CIHAZ_305,2020-05-24 10:30:00+03:00,30.87125
CIHAZ_305,2020-05-24 10:45:00+03:00,33.67916666666667
CIHAZ_305,2020-05-24 11:00:00+03:00,38.97
CIHAZ_305,2020-05-24 11:15:00+03:00,47.09916666666667
CIHAZ_305,2020-05-24 11:30:00+03:00,46.526250000000005
CIHAZ_305,2020-05-24 11:45:00+03:00,50.281666666666666
CIHAZ_305,2020-05-24 12:00:00+03:00,53.38458333333333
CIHAZ_305,2020-05-24 12:15:00+03:00,50.53041666666667
CIHAZ_305,2020-05-24 12:30:00+03:00,50.86708333333333
CIHAZ_305,2020-05-24 12:45:00+03:00,48.04750000000001
CIHAZ_305,2020-05-24 13:00:00+03:00,46.57375
CIHAZ_305,2020-05-24 13:15:00+03:00,45.642500000000005
CIHAZ_305,2020-05-24 13:30:00+03:00,44.169999999999995
CIHAZ_305,2020-05-24 13:45:00+03:00,42.719166666666666
CIHAZ_305,2020-05-24 14:00:00+03:00,44.51708333333334
CIHAZ_305,2020-05-24 14:15:00+03:00,39.02708333333333
CIHAZ_305,2020-05-24 14:30:00+03:00,38.98625
CIHAZ_305,2020-05-24 14:45:00+03:00,37.51416666666667
CIHAZ_305,2020-05-24 15:00:00+03:00,34.01333333333333
CIHAZ_305,2020-05-24 15:15:00+03:00,32.768750000000004
CIHAZ_305,2020-05-24 15:30:00+03:00,34.62916666666667
CIHAZ_305,2020-05-24 15:45:00+03:00,31.64625
CIHAZ_305,2020-05-24 16:00:00+03:00,31.626666666666665
CIHAZ_305,2020-05-24 16:15:00+03:00,29.915833333333335
CIHAZ_305,2020-05-24 17:15:00+03:00,25.601666666666663
CIHAZ_305,2020-05-24 17:45:00+03:00,25.163333333333338
CIHAZ_305,2020-05-24 18:00:00+03:00,24.78625
CIHAZ_305,2020-05-24 18:15:00+03:00,24.2075
CIHAZ_305,2020-05-24 18:30:00+03:00,25.32875
CIHAZ_305,2020-05-24 18:45:00+03:00,23.874583333333334
CIHAZ_305,2020-05-24 19:00:00+03:00,22.991666666666664
CIHAZ_305,2020-05-25 00:00:00+03:00,9.184583333333334
CIHAZ_305,2020-05-25 02:00:00+03:00,4.9991666666666665
CIHAZ_305,2020-05-25 02:15:00+03:00,4.747083333333333
CIHAZ_305,2020-05-25 04:00:00+03:00,3.660833333333333
CIHAZ_305,2020-05-25 04:15:00+03:00,3.62125
CIHAZ_305,2020-05-25 04:30:00+03:00,3.6679166666666667
CIHAZ_305,2020-05-25 04:45:00+03:00,3.7108333333333334
CIHAZ_305,2020-05-25 05:00:00+03:00,3.6758333333333333
CIHAZ_305,2020-05-25 05:15:00+03:00,3.575416666666667
CIHAZ_305,2020-05-25 05:30:00+03:00,3.5862499999999997
CIHAZ_305,2020-05-25 06:00:00+03:00,3.7558333333333334
CIHAZ_305,2020-05-25 07:45:00+03:00,4.9075
CIHAZ_305,2020-05-25 09:45:00+03:00,8.3725
CIHAZ_305,2020-05-25 23:45:00+03:00,9.14
CIHAZ_305,2020-05-26 02:00:00+03:00,4.867083333333333
CIHAZ_305,2020-05-26 04:00:00+03:00,3.5887499999999997
CIHAZ_305,2020-05-26 04:15:00+03:00,3.52875
CIHAZ_305,2020-05-26 04:30:00+03:00,3.549583333333333
CIHAZ_305,2020-05-26 05:00:00+03:00,3.4825
CIHAZ_305,2020-05-26 05:15:00+03:00,3.5749999999999997
CIHAZ_305,2020-05-26 05:30:00+03:00,3.5104166666666665
CIHAZ_305,2020-05-26 06:00:00+03:00,3.6679166666666667
CIHAZ_305,2020-05-26 06:15:00+03:00,3.7279166666666668
CIHAZ_305,2020-05-26 10:00:00+03:00,8.855
CIHAZ_305,2020-05-26 22:30:00+03:00,11.270000000000001
CIHAZ_305,2020-05-26 22:45:00+03:00,11.174999999999999
CIHAZ_305,2020-05-26 23:45:00+03:00,11.08875
CIHAZ_305,2020-05-27 00:30:00+03:00,8.474583333333333
CIHAZ_305,2020-05-27 02:00:00+03:00,4.858333333333333
CIHAZ_305,2020-05-27 03:45:00+03:00,3.7641666666666667
CIHAZ_305,2020-05-27 04:00:00+03:00,3.5608333333333335
CIHAZ_305,2020-05-27 04:15:00+03:00,3.6016666666666666
CIHAZ_305,2020-05-27 04:30:00+03:00,3.63875
CIHAZ_305,2020-05-27 05:00:00+03:00,3.7112499999999997
CIHAZ_305,2020-05-27 05:15:00+03:00,3.749166666666667
CIHAZ_305,2020-05-27 07:30:00+03:00,8.577916666666667
CIHAZ_305,2020-05-27 08:15:00+03:00,11.079583333333332
CIHAZ_305,2020-05-27 10:30:00+03:00,22.814166666666665
CIHAZ_305,2020-05-27 10:45:00+03:00,24.341250000000002
CIHAZ_305,2020-05-27 11:00:00+03:00,25.1425
CIHAZ_305,2020-05-27 11:15:00+03:00,25.9475
CIHAZ_305,2020-05-27 11:30:00+03:00,25.925416666666667
CIHAZ_305,2020-05-27 12:45:00+03:00,29.34375
CIHAZ_305,2020-05-27 13:15:00+03:00,29.625416666666666
CIHAZ_305,2020-05-27 13:30:00+03:00,29.562916666666666
CIHAZ_305,2020-05-27 13:45:00+03:00,29.625416666666666
CIHAZ_305,2020-05-27 14:00:00+03:00,29.932916666666667
CIHAZ_305,2020-05-27 14:15:00+03:00,29.765833333333333
CIHAZ_305,2020-05-27 14:30:00+03:00,29.329166666666666
CIHAZ_305,2020-05-27 14:45:00+03:00,29.422083333333333
CIHAZ_305,2020-05-27 15:00:00+03:00,30.67625
CIHAZ_305,2020-05-27 15:15:00+03:00,29.35166666666667
CIHAZ_305,2020-05-27 15:30:00+03:00,29.25333333333333
CIHAZ_305,2020-05-27 15:45:00+03:00,29.620833333333334
CIHAZ_305,2020-05-27 16:00:00+03:00,32.568333333333335
CIHAZ_305,2020-05-27 17:45:00+03:00,26.133750000000003
CIHAZ_305,2020-05-27 18:00:00+03:00,26.141666666666666
CIHAZ_305,2020-05-27 18:15:00+03:00,25.118750000000002
CIHAZ_305,2020-05-27 18:30:00+03:00,24.840416666666666
CIHAZ_305,2020-05-27 18:45:00+03:00,24.56458333333333
CIHAZ_305,2020-05-27 19:00:00+03:00,23.35166666666667
CIHAZ_305,2020-05-27 19:15:00+03:00,22.4025
CIHAZ_305,2020-05-28 00:00:00+03:00,9.088333333333333
CIHAZ_305,2020-05-28 00:15:00+03:00,8.665000000000001
CIHAZ_305,2020-05-28 03:30:00+03:00,3.565416666666667
CIHAZ_305,2020-05-28 03:45:00+03:00,3.6508333333333334
CIHAZ_305,2020-05-28 04:00:00+03:00,3.4908333333333332
CIHAZ_305,2020-05-28 04:15:00+03:00,3.5241666666666664
CIHAZ_305,2020-05-28 04:30:00+03:00,3.5541666666666667
CIHAZ_305,2020-05-28 04:45:00+03:00,3.65625
CIHAZ_305,2020-05-28 05:00:00+03:00,3.5170833333333333
CIHAZ_305,2020-05-28 05:15:00+03:00,3.6999999999999997
CIHAZ_305,2020-05-28 07:30:00+03:00,8.8175
CIHAZ_305,2020-05-28 07:45:00+03:00,8.87
CIHAZ_305,2020-05-28 10:45:00+03:00,22.399583333333336
CIHAZ_305,2020-05-28 11:00:00+03:00,23.222916666666666
CIHAZ_305,2020-05-28 11:15:00+03:00,24.190833333333334
CIHAZ_305,2020-05-28 11:30:00+03:00,24.644583333333333
CIHAZ_305,2020-05-28 11:45:00+03:00,25.38416666666667
CIHAZ_305,2020-05-28 12:15:00+03:00,26.031666666666666
CIHAZ_305,2020-05-28 12:30:00+03:00,26.33791666666667
CIHAZ_305,2020-05-28 13:45:00+03:00,31.838333333333335
CIHAZ_305,2020-05-28 17:00:00+03:00,25.9675
CIHAZ_305,2020-05-28 17:15:00+03:00,26.314166666666665
CIHAZ_305,2020-05-28 17:30:00+03:00,25.543333333333333
CIHAZ_305,2020-05-28 17:45:00+03:00,26.014583333333334
CIHAZ_305,2020-05-28 18:00:00+03:00,25.661666666666665
CIHAZ_305,2020-05-28 18:15:00+03:00,24.795
CIHAZ_305,2020-05-28 18:30:00+03:00,24.209999999999997
CIHAZ_305,2020-05-28 18:45:00+03:00,24.19875
CIHAZ_305,2020-05-28 19:00:00+03:00,23.826666666666668
CIHAZ_305,2020-05-29 00:00:00+03:00,9.144166666666667
CIHAZ_305,2020-05-29 02:00:00+03:00,4.7775
CIHAZ_305,2020-05-29 06:15:00+03:00,4.899583333333333
CIHAZ_305,2020-05-29 07:30:00+03:00,8.363333333333333
CIHAZ_305,2020-05-29 07:45:00+03:00,9.19375
CIHAZ_305,2020-05-29 10:30:00+03:00,25.788749999999997
CIHAZ_305,2020-05-29 10:45:00+03:00,24.33458333333333
CIHAZ_305,2020-05-29 11:00:00+03:00,25.819166666666664
CIHAZ_305,2020-05-29 13:30:00+03:00,30.792916666666667
CIHAZ_305,2020-05-29 13:45:00+03:00,31.444166666666664
CIHAZ_305,2020-05-29 14:00:00+03:00,32.79958333333334
CIHAZ_305,2020-05-29 14:15:00+03:00,31.842916666666667
CIHAZ_305,2020-05-29 14:30:00+03:00,31.166666666666668
CIHAZ_305,2020-05-29 14:45:00+03:00,31.368333333333336
CIHAZ_305,2020-05-29 15:00:00+03:00,31.232916666666668
CIHAZ_305,2020-05-29 15:15:00+03:00,30.595416666666665
CIHAZ_305,2020-05-29 15:30:00+03:00,30.417916666666667
CIHAZ_305,2020-05-29 15:45:00+03:00,30.001666666666665
CIHAZ_305,2020-05-29 16:00:00+03:00,30.348333333333333
CIHAZ_305,2020-05-29 16:30:00+03:00,29.500833333333333
CIHAZ_305,2020-05-29 16:45:00+03:00,29.344166666666666
CIHAZ_305,2020-05-29 17:45:00+03:00,30.817083333333333
CIHAZ_305,2020-05-29 18:30:00+03:00,25.699166666666667
CIHAZ_305,2020-05-29 19:00:00+03:00,25.700833333333335
CIHAZ_305,2020-05-29 19:15:00+03:00,24.067083333333333
CIHAZ_305,2020-05-29 19:30:00+03:00,23.26875
CIHAZ_305,2020-05-29 19:45:00+03:00,22.66333333333333
CIHAZ_305,2020-05-29 23:30:00+03:00,11.04125
CIHAZ_305,2020-05-30 01:00:00+03:00,8.402083333333334
CIHAZ_305,2020-05-30 02:00:00+03:00,4.85625
CIHAZ_305,2020-05-30 03:15:00+03:00,3.6870833333333333
CIHAZ_305,2020-05-30 03:30:00+03:00,3.714166666666667
CIHAZ_305,2020-05-30 03:45:00+03:00,3.7245833333333334
CIHAZ_305,2020-05-30 04:00:00+03:00,3.497916666666667
CIHAZ_305,2020-05-30 04:15:00+03:00,3.4308333333333336
CIHAZ_305,2020-05-30 04:30:00+03:00,3.39125
CIHAZ_305,2020-05-30 04:45:00+03:00,3.69375
CIHAZ_305,2020-05-30 05:00:00+03:00,3.5204166666666663
CIHAZ_305,2020-05-30 05:15:00+03:00,3.546666666666667
CIHAZ_305,2020-05-30 05:30:00+03:00,3.700833333333333
CIHAZ_305,2020-05-30 06:45:00+03:00,4.93375
CIHAZ_305,2020-05-30 08:45:00+03:00,8.758333333333333
CIHAZ_305,2020-05-30 14:00:00+03:00,22.449583333333333
CIHAZ_305,2020-05-30 14:30:00+03:00,23.1925
CIHAZ_305,2020-05-30 15:30:00+03:00,23.7625
CIHAZ_305,2020-05-30 23:45:00+03:00,9.147916666666667
